ID_EEG: 1, ID_GSR_ECG: 1, Timestamp: 18:20:19, Resultado_EEG: 1, GSR: 74.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 141, ID_GSR_ECG: 150, Timestamp: 18:20:28, Resultado_EEG: 1, GSR: 44.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 141, ID_GSR_ECG: 151, Timestamp: 18:20:28, Resultado_EEG: 1, GSR: 58.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 141, ID_GSR_ECG: 152, Timestamp: 18:20:28, Resultado_EEG: 1, GSR: 72.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 141, ID_GSR_ECG: 153, Timestamp: 18:20:28, Resultado_EEG: 1, GSR: 74.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 141, ID_GSR_ECG: 154, Timestamp: 18:20:28, Resultado_EEG: 1, GSR: 73.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 141, ID_GSR_ECG: 155, Timestamp: 18:20:28, Resultado_EEG: 1, GSR: 75.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 141, ID_GSR_ECG: 156, Timestamp: 18:20:28, Resultado_EEG: 1, GSR: 67.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 141, ID_GSR_ECG: 157, Timestamp: 18:20:28, Resultado_EEG: 1, GSR: 57.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 141, ID_GSR_ECG: 158, Timestamp: 18:20:28, Resultado_EEG: 1, GSR: 62.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 141, ID_GSR_ECG: 159, Timestamp: 18:20:28, Resultado_EEG: 1, GSR: 65.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 141, ID_GSR_ECG: 160, Timestamp: 18:20:29, Resultado_EEG: 1, GSR: 65.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 161, ID_GSR_ECG: 161, Timestamp: 18:20:29, Resultado_EEG: 1, GSR: 63.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 161, ID_GSR_ECG: 162, Timestamp: 18:20:29, Resultado_EEG: 1, GSR: 63.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 161, ID_GSR_ECG: 163, Timestamp: 18:20:29, Resultado_EEG: 1, GSR: 64.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 161, ID_GSR_ECG: 164, Timestamp: 18:20:29, Resultado_EEG: 1, GSR: 65.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 161, ID_GSR_ECG: 165, Timestamp: 18:20:29, Resultado_EEG: 1, GSR: 78.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 161, ID_GSR_ECG: 166, Timestamp: 18:20:29, Resultado_EEG: 1, GSR: 77.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 161, ID_GSR_ECG: 167, Timestamp: 18:20:29, Resultado_EEG: 1, GSR: 49.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 161, ID_GSR_ECG: 168, Timestamp: 18:20:29, Resultado_EEG: 1, GSR: 61.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 161, ID_GSR_ECG: 169, Timestamp: 18:20:29, Resultado_EEG: 1, GSR: 64.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 161, ID_GSR_ECG: 170, Timestamp: 18:20:29, Resultado_EEG: 1, GSR: 57.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 161, ID_GSR_ECG: 171, Timestamp: 18:20:29, Resultado_EEG: 1, GSR: 60.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 161, ID_GSR_ECG: 172, Timestamp: 18:20:29, Resultado_EEG: 1, GSR: 63.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 161, ID_GSR_ECG: 173, Timestamp: 18:20:29, Resultado_EEG: 1, GSR: 62.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 161, ID_GSR_ECG: 174, Timestamp: 18:20:29, Resultado_EEG: 1, GSR: 60.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 161, ID_GSR_ECG: 175, Timestamp: 18:20:29, Resultado_EEG: 1, GSR: 61.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 161, ID_GSR_ECG: 176, Timestamp: 18:20:30, Resultado_EEG: 1, GSR: 62.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 161, ID_GSR_ECG: 177, Timestamp: 18:20:30, Resultado_EEG: 1, GSR: 61.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 161, ID_GSR_ECG: 178, Timestamp: 18:20:30, Resultado_EEG: 1, GSR: 74.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 161, ID_GSR_ECG: 179, Timestamp: 18:20:30, Resultado_EEG: 1, GSR: 70.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 161, ID_GSR_ECG: 180, Timestamp: 18:20:30, Resultado_EEG: 1, GSR: 38.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 181, ID_GSR_ECG: 181, Timestamp: 18:20:30, Resultado_EEG: 1, GSR: 66.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 181, ID_GSR_ECG: 182, Timestamp: 18:20:30, Resultado_EEG: 1, GSR: 66.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 181, ID_GSR_ECG: 183, Timestamp: 18:20:30, Resultado_EEG: 1, GSR: 63.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 181, ID_GSR_ECG: 184, Timestamp: 18:20:30, Resultado_EEG: 1, GSR: 63.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 181, ID_GSR_ECG: 185, Timestamp: 18:20:30, Resultado_EEG: 1, GSR: 65.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 181, ID_GSR_ECG: 186, Timestamp: 18:20:30, Resultado_EEG: 1, GSR: 64.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 181, ID_GSR_ECG: 187, Timestamp: 18:20:30, Resultado_EEG: 1, GSR: 62.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 181, ID_GSR_ECG: 188, Timestamp: 18:20:30, Resultado_EEG: 1, GSR: 75.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 181, ID_GSR_ECG: 189, Timestamp: 18:20:30, Resultado_EEG: 1, GSR: 78.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 181, ID_GSR_ECG: 190, Timestamp: 18:20:30, Resultado_EEG: 1, GSR: 78.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 181, ID_GSR_ECG: 191, Timestamp: 18:20:30, Resultado_EEG: 1, GSR: 79.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 181, ID_GSR_ECG: 192, Timestamp: 18:20:31, Resultado_EEG: 1, GSR: 75.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 181, ID_GSR_ECG: 193, Timestamp: 18:20:31, Resultado_EEG: 1, GSR: 55.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 181, ID_GSR_ECG: 194, Timestamp: 18:20:31, Resultado_EEG: 1, GSR: 62.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 181, ID_GSR_ECG: 195, Timestamp: 18:20:31, Resultado_EEG: 1, GSR: 64.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 181, ID_GSR_ECG: 196, Timestamp: 18:20:31, Resultado_EEG: 1, GSR: 64.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 181, ID_GSR_ECG: 197, Timestamp: 18:20:31, Resultado_EEG: 1, GSR: 64.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 181, ID_GSR_ECG: 198, Timestamp: 18:20:31, Resultado_EEG: 1, GSR: 64.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 181, ID_GSR_ECG: 199, Timestamp: 18:20:31, Resultado_EEG: 1, GSR: 64.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 181, ID_GSR_ECG: 200, Timestamp: 18:20:31, Resultado_EEG: 1, GSR: 61.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 201, ID_GSR_ECG: 201, Timestamp: 18:20:31, Resultado_EEG: 1, GSR: 73.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 201, ID_GSR_ECG: 202, Timestamp: 18:20:31, Resultado_EEG: 1, GSR: 69.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 201, ID_GSR_ECG: 203, Timestamp: 18:20:31, Resultado_EEG: 1, GSR: 54.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 201, ID_GSR_ECG: 204, Timestamp: 18:20:31, Resultado_EEG: 1, GSR: 64.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 201, ID_GSR_ECG: 205, Timestamp: 18:20:31, Resultado_EEG: 1, GSR: 64.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 201, ID_GSR_ECG: 206, Timestamp: 18:20:31, Resultado_EEG: 1, GSR: 63.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 201, ID_GSR_ECG: 207, Timestamp: 18:20:31, Resultado_EEG: 1, GSR: 65.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 201, ID_GSR_ECG: 208, Timestamp: 18:20:32, Resultado_EEG: 1, GSR: 68.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 201, ID_GSR_ECG: 209, Timestamp: 18:20:32, Resultado_EEG: 1, GSR: 68.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 201, ID_GSR_ECG: 210, Timestamp: 18:20:32, Resultado_EEG: 1, GSR: 59.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 201, ID_GSR_ECG: 211, Timestamp: 18:20:32, Resultado_EEG: 1, GSR: 74.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 201, ID_GSR_ECG: 212, Timestamp: 18:20:32, Resultado_EEG: 1, GSR: 69.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 201, ID_GSR_ECG: 213, Timestamp: 18:20:32, Resultado_EEG: 1, GSR: 67.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 201, ID_GSR_ECG: 214, Timestamp: 18:20:32, Resultado_EEG: 1, GSR: 79.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 201, ID_GSR_ECG: 215, Timestamp: 18:20:32, Resultado_EEG: 1, GSR: 75.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 201, ID_GSR_ECG: 216, Timestamp: 18:20:32, Resultado_EEG: 1, GSR: 55.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 201, ID_GSR_ECG: 217, Timestamp: 18:20:32, Resultado_EEG: 1, GSR: 67.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 201, ID_GSR_ECG: 218, Timestamp: 18:20:32, Resultado_EEG: 1, GSR: 70.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 201, ID_GSR_ECG: 219, Timestamp: 18:20:32, Resultado_EEG: 1, GSR: 65.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 201, ID_GSR_ECG: 220, Timestamp: 18:20:32, Resultado_EEG: 1, GSR: 65.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 221, ID_GSR_ECG: 221, Timestamp: 18:20:32, Resultado_EEG: 1, GSR: 67.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 221, ID_GSR_ECG: 222, Timestamp: 18:20:32, Resultado_EEG: 1, GSR: 68.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 221, ID_GSR_ECG: 223, Timestamp: 18:20:32, Resultado_EEG: 1, GSR: 67.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 221, ID_GSR_ECG: 224, Timestamp: 18:20:33, Resultado_EEG: 1, GSR: 80.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 221, ID_GSR_ECG: 225, Timestamp: 18:20:33, Resultado_EEG: 1, GSR: 84.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 221, ID_GSR_ECG: 226, Timestamp: 18:20:33, Resultado_EEG: 1, GSR: 85.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 221, ID_GSR_ECG: 227, Timestamp: 18:20:33, Resultado_EEG: 1, GSR: 86.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 221, ID_GSR_ECG: 228, Timestamp: 18:20:33, Resultado_EEG: 1, GSR: 80.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 221, ID_GSR_ECG: 229, Timestamp: 18:20:33, Resultado_EEG: 1, GSR: 61.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 221, ID_GSR_ECG: 230, Timestamp: 18:20:33, Resultado_EEG: 1, GSR: 69.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 221, ID_GSR_ECG: 231, Timestamp: 18:20:33, Resultado_EEG: 1, GSR: 71.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 221, ID_GSR_ECG: 232, Timestamp: 18:20:33, Resultado_EEG: 1, GSR: 66.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 221, ID_GSR_ECG: 233, Timestamp: 18:20:33, Resultado_EEG: 1, GSR: 67.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 221, ID_GSR_ECG: 234, Timestamp: 18:20:33, Resultado_EEG: 1, GSR: 69.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 221, ID_GSR_ECG: 235, Timestamp: 18:20:33, Resultado_EEG: 1, GSR: 69.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 221, ID_GSR_ECG: 236, Timestamp: 18:20:33, Resultado_EEG: 1, GSR: 66.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 221, ID_GSR_ECG: 237, Timestamp: 18:20:33, Resultado_EEG: 1, GSR: 77.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 221, ID_GSR_ECG: 238, Timestamp: 18:20:33, Resultado_EEG: 1, GSR: 71.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 221, ID_GSR_ECG: 239, Timestamp: 18:20:33, Resultado_EEG: 1, GSR: 54.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 221, ID_GSR_ECG: 240, Timestamp: 18:20:33, Resultado_EEG: 1, GSR: 56.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 241, ID_GSR_ECG: 241, Timestamp: 18:20:34, Resultado_EEG: 1, GSR: 75.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 241, ID_GSR_ECG: 242, Timestamp: 18:20:34, Resultado_EEG: 1, GSR: 62.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 241, ID_GSR_ECG: 243, Timestamp: 18:20:34, Resultado_EEG: 1, GSR: 66.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 241, ID_GSR_ECG: 244, Timestamp: 18:20:34, Resultado_EEG: 1, GSR: 69.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 241, ID_GSR_ECG: 245, Timestamp: 18:20:34, Resultado_EEG: 1, GSR: 68.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 241, ID_GSR_ECG: 246, Timestamp: 18:20:34, Resultado_EEG: 1, GSR: 66.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 241, ID_GSR_ECG: 247, Timestamp: 18:20:34, Resultado_EEG: 1, GSR: 67.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 241, ID_GSR_ECG: 248, Timestamp: 18:20:34, Resultado_EEG: 1, GSR: 66.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 241, ID_GSR_ECG: 249, Timestamp: 18:20:34, Resultado_EEG: 1, GSR: 67.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 241, ID_GSR_ECG: 250, Timestamp: 18:20:34, Resultado_EEG: 1, GSR: 81.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 241, ID_GSR_ECG: 251, Timestamp: 18:20:34, Resultado_EEG: 1, GSR: 77.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 241, ID_GSR_ECG: 252, Timestamp: 18:20:34, Resultado_EEG: 1, GSR: 58.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 241, ID_GSR_ECG: 253, Timestamp: 18:20:34, Resultado_EEG: 1, GSR: 68.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 241, ID_GSR_ECG: 254, Timestamp: 18:20:34, Resultado_EEG: 1, GSR: 70.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 241, ID_GSR_ECG: 255, Timestamp: 18:20:34, Resultado_EEG: 1, GSR: 65.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 241, ID_GSR_ECG: 256, Timestamp: 18:20:34, Resultado_EEG: 1, GSR: 65.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 241, ID_GSR_ECG: 257, Timestamp: 18:20:35, Resultado_EEG: 1, GSR: 67.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 241, ID_GSR_ECG: 258, Timestamp: 18:20:35, Resultado_EEG: 1, GSR: 68.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 241, ID_GSR_ECG: 259, Timestamp: 18:20:35, Resultado_EEG: 1, GSR: 66.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 241, ID_GSR_ECG: 260, Timestamp: 18:20:35, Resultado_EEG: 1, GSR: 79.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 261, ID_GSR_ECG: 261, Timestamp: 18:20:35, Resultado_EEG: 1, GSR: 81.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 261, ID_GSR_ECG: 262, Timestamp: 18:20:35, Resultado_EEG: 1, GSR: 81.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 261, ID_GSR_ECG: 263, Timestamp: 18:20:35, Resultado_EEG: 1, GSR: 82.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 261, ID_GSR_ECG: 264, Timestamp: 18:20:35, Resultado_EEG: 1, GSR: 74.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 261, ID_GSR_ECG: 265, Timestamp: 18:20:35, Resultado_EEG: 1, GSR: 60.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 261, ID_GSR_ECG: 266, Timestamp: 18:20:35, Resultado_EEG: 1, GSR: 67.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 261, ID_GSR_ECG: 267, Timestamp: 18:20:35, Resultado_EEG: 1, GSR: 69.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 261, ID_GSR_ECG: 268, Timestamp: 18:20:35, Resultado_EEG: 1, GSR: 69.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 261, ID_GSR_ECG: 269, Timestamp: 18:20:35, Resultado_EEG: 1, GSR: 68.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 261, ID_GSR_ECG: 270, Timestamp: 18:20:35, Resultado_EEG: 1, GSR: 79.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 261, ID_GSR_ECG: 271, Timestamp: 18:20:35, Resultado_EEG: 1, GSR: 45.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 261, ID_GSR_ECG: 272, Timestamp: 18:20:35, Resultado_EEG: 1, GSR: 66.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 261, ID_GSR_ECG: 273, Timestamp: 18:20:36, Resultado_EEG: 1, GSR: 79.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 261, ID_GSR_ECG: 274, Timestamp: 18:20:36, Resultado_EEG: 1, GSR: 77.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 261, ID_GSR_ECG: 275, Timestamp: 18:20:36, Resultado_EEG: 1, GSR: 50.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 261, ID_GSR_ECG: 276, Timestamp: 18:20:36, Resultado_EEG: 1, GSR: 66.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 261, ID_GSR_ECG: 277, Timestamp: 18:20:36, Resultado_EEG: 1, GSR: 67.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 261, ID_GSR_ECG: 278, Timestamp: 18:20:36, Resultado_EEG: 1, GSR: 63.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 261, ID_GSR_ECG: 279, Timestamp: 18:20:36, Resultado_EEG: 1, GSR: 64.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 261, ID_GSR_ECG: 280, Timestamp: 18:20:36, Resultado_EEG: 1, GSR: 65.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 281, ID_GSR_ECG: 281, Timestamp: 18:20:36, Resultado_EEG: 1, GSR: 65.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 281, ID_GSR_ECG: 282, Timestamp: 18:20:36, Resultado_EEG: 1, GSR: 64.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 281, ID_GSR_ECG: 283, Timestamp: 18:20:36, Resultado_EEG: 1, GSR: 66.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 281, ID_GSR_ECG: 284, Timestamp: 18:20:36, Resultado_EEG: 1, GSR: 66.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 281, ID_GSR_ECG: 285, Timestamp: 18:20:36, Resultado_EEG: 1, GSR: 64.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
ID_EEG: 281, ID_GSR_ECG: 286, Timestamp: 18:20:36, Resultado_EEG: 1, GSR: 76.0, ECG: 0.0, GSR_classificado: [5], ECG_classificado: [7], Amostras_EEG: 20
